strata,date,division,index
rural,2018-01-01 00:00:00,01,126.2
rural,2018-02-01 00:00:00,01,126.1
rural,2018-03-01 00:00:00,01,125.7
rural,2018-04-01 00:00:00,01,125.5
rural,2018-05-01 00:00:00,01,125.4
rural,2018-06-01 00:00:00,01,124.7
rural,2018-07-01 00:00:00,01,124.9
rural,2018-08-01 00:00:00,01,125.0
rural,2018-09-01 00:00:00,01,124.8
rural,2018-10-01 00:00:00,01,125.0
rural,2018-11-01 00:00:00,01,125.1
rural,2018-12-01 00:00:00,01,125.6
rural,2019-01-01 00:00:00,01,126.6
rural,2019-02-01 00:00:00,01,126.5
rural,2019-03-01 00:00:00,01,125.8
rural,2019-04-01 00:00:00,01,125.5
rural,2019-05-01 00:00:00,01,126.3
rural,2019-06-01 00:00:00,01,126.2
rural,2019-07-01 00:00:00,01,126.5
rural,2019-08-01 00:00:00,01,126.8
rural,2019-09-01 00:00:00,01,126.4
rural,2019-10-01 00:00:00,01,126.5
rural,2019-11-01 00:00:00,01,126.4
rural,2019-12-01 00:00:00,01,126.9
rural,2020-01-01 00:00:00,01,127.2
rural,2020-02-01 00:00:00,01,127.2
rural,2020-03-01 00:00:00,01,127.2
rural,2020-04-01 00:00:00,01,126.8
rural,2020-05-01 00:00:00,01,127.1
rural,2020-06-01 00:00:00,01,127.7
rural,2020-07-01 00:00:00,01,127.7
rural,2020-08-01 00:00:00,01,127.6
rural,2020-09-01 00:00:00,01,127.5
rural,2020-10-01 00:00:00,01,127.6
rural,2020-11-01 00:00:00,01,127.7
rural,2020-12-01 00:00:00,01,128.3
rural,2021-01-01 00:00:00,01,128.5
rural,2021-02-01 00:00:00,01,128.8
rural,2021-03-01 00:00:00,01,128.7
rural,2021-04-01 00:00:00,01,129.3
rural,2021-05-01 00:00:00,01,129.0
rural,2021-06-01 00:00:00,01,129.4
rural,2021-07-01 00:00:00,01,129.4
rural,2021-08-01 00:00:00,01,129.5
rural,2021-09-01 00:00:00,01,130.3
rural,2021-10-01 00:00:00,01,130.4
rural,2021-11-01 00:00:00,01,130.7
rural,2021-12-01 00:00:00,01,131.7
rural,2022-01-01 00:00:00,01,132.5
rural,2022-02-01 00:00:00,01,132.6
rural,2022-03-01 00:00:00,01,132.9
rural,2022-04-01 00:00:00,01,133.2
rural,2022-05-01 00:00:00,01,134.0
rural,2022-06-01 00:00:00,01,135.3
rural,2022-07-01 00:00:00,01,135.9
rural,2022-08-01 00:00:00,01,136.2
rural,2022-09-01 00:00:00,01,136.5
rural,2022-10-01 00:00:00,01,137.0
rural,2022-11-01 00:00:00,01,137.7
rural,2022-12-01 00:00:00,01,138.2
rural,2023-01-01 00:00:00,01,138.7
rural,2023-02-01 00:00:00,01,139.3
rural,2023-03-01 00:00:00,01,139.7
rural,2023-04-01 00:00:00,01,139.4
rural,2023-05-01 00:00:00,01,139.8
rural,2023-06-01 00:00:00,01,139.9
rural,2023-07-01 00:00:00,01,140.3
rural,2023-08-01 00:00:00,01,140.4
rural,2023-09-01 00:00:00,01,140.4
rural,2023-10-01 00:00:00,01,140.6
rural,2023-11-01 00:00:00,01,140.6
rural,2023-12-01 00:00:00,01,141.1
rural,2024-01-01 00:00:00,01,141.8
rural,2024-02-01 00:00:00,01,141.8
rural,2024-03-01 00:00:00,01,141.5
rural,2024-04-01 00:00:00,01,141.6
rural,2024-05-01 00:00:00,01,142.0
rural,2024-06-01 00:00:00,01,142.3
rural,2024-07-01 00:00:00,01,142.4
rural,2024-08-01 00:00:00,01,142.4
rural,2024-09-01 00:00:00,01,142.5
urban,2010-01-01 00:00:00,02,98.3
urban,2010-02-01 00:00:00,02,98.3
urban,2010-03-01 00:00:00,02,98.4
urban,2010-04-01 00:00:00,02,98.4
urban,2010-05-01 00:00:00,02,98.5
urban,2010-06-01 00:00:00,02,98.6
urban,2010-07-01 00:00:00,02,98.7
urban,2010-08-01 00:00:00,02,98.7
urban,2010-09-01 00:00:00,02,98.7
urban,2010-10-01 00:00:00,02,104.5
urban,2010-11-01 00:00:00,02,104.4
urban,2010-12-01 00:00:00,02,104.4
urban,2011-01-01 00:00:00,02,104.4
urban,2011-02-01 00:00:00,02,104.4
urban,2011-03-01 00:00:00,02,104.4
urban,2011-04-01 00:00:00,02,104.4
urban,2011-05-01 00:00:00,02,104.5
urban,2011-06-01 00:00:00,02,104.6
urban,2011-07-01 00:00:00,02,104.5
urban,2011-08-01 00:00:00,02,104.5
urban,2011-09-01 00:00:00,02,104.5
urban,2011-10-01 00:00:00,02,104.5
urban,2011-11-01 00:00:00,02,104.5
urban,2011-12-01 00:00:00,02,104.5
urban,2012-01-01 00:00:00,02,104.5
urban,2012-02-01 00:00:00,02,104.4
urban,2012-03-01 00:00:00,02,104.4
urban,2012-04-01 00:00:00,02,104.4
urban,2012-05-01 00:00:00,02,104.6
urban,2012-06-01 00:00:00,02,104.6
urban,2012-07-01 00:00:00,02,104.6
urban,2012-08-01 00:00:00,02,104.7
urban,2012-09-01 00:00:00,02,104.8
urban,2012-10-01 00:00:00,02,104.8
urban,2012-11-01 00:00:00,02,106.5
urban,2012-12-01 00:00:00,02,106.5
urban,2013-01-01 00:00:00,02,106.7
urban,2013-02-01 00:00:00,02,106.6
urban,2013-03-01 00:00:00,02,106.7
urban,2013-04-01 00:00:00,02,106.7
urban,2013-05-01 00:00:00,02,106.6
urban,2013-06-01 00:00:00,02,109.0
urban,2013-07-01 00:00:00,02,108.9
urban,2013-08-01 00:00:00,02,108.9
urban,2013-09-01 00:00:00,02,109.3
urban,2013-10-01 00:00:00,02,121.0
urban,2013-11-01 00:00:00,02,120.9
urban,2013-12-01 00:00:00,02,120.8
urban,2014-01-01 00:00:00,02,120.9
urban,2014-02-01 00:00:00,02,121.0
urban,2014-03-01 00:00:00,02,121.0
urban,2014-04-01 00:00:00,02,120.9
urban,2014-05-01 00:00:00,02,121.0
urban,2014-06-01 00:00:00,02,121.1
urban,2014-07-01 00:00:00,02,121.1
urban,2014-08-01 00:00:00,02,121.2
urban,2014-09-01 00:00:00,02,125.0
urban,2014-10-01 00:00:00,02,121.2
urban,2014-11-01 00:00:00,02,133.3
urban,2014-12-01 00:00:00,02,133.4
urban,1900-01-03 14:24:00,02,0.5
urban,1900-01-03 12:00:00,02,0.4
urban,1900-01-03 02:24:00,02,0.1
urban,1900-01-02 19:12:00,02,0.1
urban,1900-01-02 12:00:00,02,0.0
urban,1900-01-02 12:00:00,02,0.1
urban,1900-01-02 09:36:00,02,0.0
urban,1900-01-02 00:00:00,02,0.0
urban,1900-01-01 21:36:00,02,0.0
urban,,02,
urban,1900-01-01 19:12:00,02,-0.2
urban,1900-01-01 19:12:00,02,-0.2
urban,1900-01-01 21:36:00,02,-0.3
urban,1900-01-01 21:36:00,02,-0.2
urban,1900-01-01 21:36:00,02,-0.1
urban,1900-01-01 21:36:00,02,-0.2
urban,1900-01-01 21:36:00,02,-0.2
urban,,02,
urban,,02,
urban,,02,
urban,2016-09-01 00:00:00,02,163.1
urban,2016-10-01 00:00:00,02,163.1
urban,2016-11-01 00:00:00,02,163.1
urban,2016-12-01 00:00:00,02,163.0
urban,2017-01-01 00:00:00,02,163.0
urban,2017-02-01 00:00:00,02,163.1
urban,2017-03-01 00:00:00,02,163.1
urban,2017-04-01 00:00:00,02,163.2
urban,2017-05-01 00:00:00,02,163.4
urban,2017-06-01 00:00:00,02,163.3
urban,2017-07-01 00:00:00,02,163.2
urban,2017-08-01 00:00:00,02,163.3
urban,2017-09-01 00:00:00,02,163.3
urban,2017-10-01 00:00:00,02,163.4
urban,2017-11-01 00:00:00,02,163.5
urban,2017-12-01 00:00:00,02,163.5
urban,2018-01-01 00:00:00,02,163.5
urban,2018-02-01 00:00:00,02,163.4
urban,2018-03-01 00:00:00,02,163.5
urban,2018-04-01 00:00:00,02,163.6
urban,2018-05-01 00:00:00,02,163.7
urban,2018-06-01 00:00:00,02,162.3
urban,2018-07-01 00:00:00,02,161.9
urban,2018-08-01 00:00:00,02,161.8
urban,2018-09-01 00:00:00,02,161.8
urban,2018-10-01 00:00:00,02,162.2
urban,2018-11-01 00:00:00,02,165.2
urban,2018-12-01 00:00:00,02,165.3
urban,2019-01-01 00:00:00,02,165.2
urban,2019-02-01 00:00:00,02,165.2
urban,2019-03-01 00:00:00,02,165.3
urban,2019-04-01 00:00:00,02,165.5
urban,2019-05-01 00:00:00,02,165.6
urban,2019-06-01 00:00:00,02,165.7
urban,2019-07-01 00:00:00,02,165.7
urban,2019-08-01 00:00:00,02,165.8
urban,2019-09-01 00:00:00,02,165.7
urban,2019-10-01 00:00:00,02,165.7
urban,2019-11-01 00:00:00,02,165.8
urban,2019-12-01 00:00:00,02,165.6
urban,2020-01-01 00:00:00,02,165.5
urban,2020-02-01 00:00:00,02,165.6
urban,2020-03-01 00:00:00,02,165.8
urban,2020-04-01 00:00:00,02,165.8
urban,2020-05-01 00:00:00,02,165.9
urban,2020-06-01 00:00:00,02,166.0
urban,2020-07-01 00:00:00,02,166.3
urban,2020-08-01 00:00:00,02,166.5
urban,2020-09-01 00:00:00,02,166.6
urban,2020-10-01 00:00:00,02,166.6
urban,2020-11-01 00:00:00,02,166.7
urban,2020-12-01 00:00:00,02,166.8
urban,2021-01-01 00:00:00,02,166.9
urban,2021-02-01 00:00:00,02,166.9
urban,2021-03-01 00:00:00,02,167.0
urban,2021-04-01 00:00:00,02,167.1
urban,2021-05-01 00:00:00,02,167.2
urban,2021-06-01 00:00:00,02,167.3
urban,2021-07-01 00:00:00,02,167.2
urban,2021-08-01 00:00:00,02,167.3
urban,2021-09-01 00:00:00,02,167.3
urban,2021-10-01 00:00:00,02,167.2
urban,2021-11-01 00:00:00,02,167.4
urban,2021-12-01 00:00:00,02,167.3
urban,2022-01-01 00:00:00,02,167.5
urban,2022-02-01 00:00:00,02,167.6
urban,2022-03-01 00:00:00,02,167.9
urban,2022-04-01 00:00:00,02,168.0
urban,2022-05-01 00:00:00,02,168.0
urban,2022-06-01 00:00:00,02,168.1
urban,2022-07-01 00:00:00,02,168.4
urban,2022-08-01 00:00:00,02,168.5
urban,2022-09-01 00:00:00,02,168.7
urban,2022-10-01 00:00:00,02,168.8
urban,2022-11-01 00:00:00,02,169.0
urban,2022-12-01 00:00:00,02,168.7
urban,2023-01-01 00:00:00,02,169.2
urban,2023-02-01 00:00:00,02,169.2
urban,2023-03-01 00:00:00,02,169.3
urban,2023-04-01 00:00:00,02,169.3
urban,2023-05-01 00:00:00,02,169.4
urban,2023-06-01 00:00:00,02,169.4
urban,2023-07-01 00:00:00,02,169.4
urban,2023-08-01 00:00:00,02,169.4
urban,2023-09-01 00:00:00,02,170.0
urban,2023-10-01 00:00:00,02,170.1
urban,2023-11-01 00:00:00,02,170.1
urban,2023-12-01 00:00:00,02,169.9
urban,2024-01-01 00:00:00,02,169.8
urban,2024-02-01 00:00:00,02,169.8
urban,2024-03-01 00:00:00,02,170.2
urban,2024-04-01 00:00:00,02,170.3
urban,2024-05-01 00:00:00,02,170.6
urban,2024-06-01 00:00:00,02,170.8
urban,2024-07-01 00:00:00,02,171.0
urban,2024-08-01 00:00:00,02,171.3
urban,2024-09-01 00:00:00,02,171.4
rural,2010-01-01 00:00:00,02,98.3
rural,2010-02-01 00:00:00,02,98.4
rural,2010-03-01 00:00:00,02,98.3
rural,2010-04-01 00:00:00,02,98.3
rural,2010-05-01 00:00:00,02,98.3
rural,2010-06-01 00:00:00,02,98.4
rural,2010-07-01 00:00:00,02,98.4
rural,2010-08-01 00:00:00,02,98.4
rural,2010-09-01 00:00:00,02,98.4
rural,2010-10-01 00:00:00,02,104.9
rural,2010-11-01 00:00:00,02,104.9
rural,2010-12-01 00:00:00,02,104.9
rural,2011-01-01 00:00:00,02,105.0
rural,2011-02-01 00:00:00,02,104.9
rural,2011-03-01 00:00:00,02,105.0
rural,2011-04-01 00:00:00,02,104.9
rural,2011-05-01 00:00:00,02,104.9
rural,2011-06-01 00:00:00,02,105.0
rural,2011-07-01 00:00:00,02,105.0
rural,2011-08-01 00:00:00,02,105.0
rural,2011-09-01 00:00:00,02,105.0
rural,2011-10-01 00:00:00,02,105.0
rural,2011-11-01 00:00:00,02,105.0
rural,2011-12-01 00:00:00,02,105.0
rural,2012-01-01 00:00:00,02,105.0
rural,2012-02-01 00:00:00,02,105.0
rural,2012-03-01 00:00:00,02,105.0
rural,2012-04-01 00:00:00,02,105.0
rural,2012-05-01 00:00:00,02,105.0
rural,2012-06-01 00:00:00,02,105.0
rural,2012-07-01 00:00:00,02,105.0
rural,2012-08-01 00:00:00,02,105.0
rural,2012-09-01 00:00:00,02,105.0
rural,2012-10-01 00:00:00,02,105.0
rural,2012-11-01 00:00:00,02,106.9
rural,2012-12-01 00:00:00,02,106.9
rural,2013-01-01 00:00:00,02,106.9
rural,2013-02-01 00:00:00,02,106.9
rural,2013-03-01 00:00:00,02,106.9
rural,2013-04-01 00:00:00,02,106.9
rural,2013-05-01 00:00:00,02,106.9
rural,2013-06-01 00:00:00,02,109.7
rural,2013-07-01 00:00:00,02,109.7
rural,2013-08-01 00:00:00,02,109.7
rural,2013-09-01 00:00:00,02,110.2
rural,2013-10-01 00:00:00,02,123.7
rural,2013-11-01 00:00:00,02,123.7
rural,2013-12-01 00:00:00,02,123.7
rural,2014-01-01 00:00:00,02,123.8
rural,2014-02-01 00:00:00,02,123.8
rural,2014-03-01 00:00:00,02,123.8
rural,2014-04-01 00:00:00,02,123.8
rural,2014-05-01 00:00:00,02,123.8
rural,2014-06-01 00:00:00,02,123.8
rural,2014-07-01 00:00:00,02,123.8
rural,2014-08-01 00:00:00,02,123.8
rural,2014-09-01 00:00:00,02,128.2
rural,2014-10-01 00:00:00,02,123.8
rural,2014-11-01 00:00:00,02,137.9
rural,2014-12-01 00:00:00,02,137.8
rural,2015-01-01 00:00:00,02,137.9
rural,2015-02-01 00:00:00,02,137.8
rural,2015-03-01 00:00:00,02,137.9
rural,2015-04-01 00:00:00,02,140.8
rural,2015-05-01 00:00:00,02,138.2
rural,2015-06-01 00:00:00,02,138.4
rural,2015-07-01 00:00:00,02,141.1
rural,2015-08-01 00:00:00,02,141.1
rural,2015-09-01 00:00:00,02,141.1
rural,2015-10-01 00:00:00,02,141.1
rural,2015-11-01 00:00:00,02,168.2
rural,2015-12-01 00:00:00,02,171.2
rural,2016-01-01 00:00:00,02,171.2
rural,2016-02-01 00:00:00,02,171.2
rural,2016-03-01 00:00:00,02,171.2
rural,2016-04-01 00:00:00,02,171.2
rural,2016-05-01 00:00:00,02,171.6
rural,2016-06-01 00:00:00,02,171.7
rural,2016-07-01 00:00:00,02,171.7
rural,2016-08-01 00:00:00,02,171.7
rural,2016-09-01 00:00:00,02,171.7
rural,2016-10-01 00:00:00,02,171.7
rural,2016-11-01 00:00:00,02,171.7
rural,2016-12-01 00:00:00,02,171.7
rural,2017-01-01 00:00:00,02,171.7
rural,2017-02-01 00:00:00,02,171.7
rural,2017-03-01 00:00:00,02,171.7
rural,2017-04-01 00:00:00,02,171.7
rural,2017-05-01 00:00:00,02,171.7
rural,2017-06-01 00:00:00,02,171.7
rural,2017-07-01 00:00:00,02,171.7
rural,2017-08-01 00:00:00,02,171.7
rural,2017-09-01 00:00:00,02,171.7
rural,2017-10-01 00:00:00,02,171.7
rural,2017-11-01 00:00:00,02,171.7
rural,2017-12-01 00:00:00,02,171.7
rural,2018-01-01 00:00:00,02,171.8
rural,2018-02-01 00:00:00,02,171.5
rural,2018-03-01 00:00:00,02,171.5
rural,2018-04-01 00:00:00,02,171.5
rural,2018-05-01 00:00:00,02,171.4
rural,2018-06-01 00:00:00,02,170.3
rural,2018-07-01 00:00:00,02,170.4
rural,2018-08-01 00:00:00,02,170.4
rural,2018-09-01 00:00:00,02,170.4
rural,2018-10-01 00:00:00,02,170.4
rural,2018-11-01 00:00:00,02,173.9
rural,2018-12-01 00:00:00,02,174.0
rural,2019-01-01 00:00:00,02,174.0
rural,2019-02-01 00:00:00,02,174.0
rural,2019-03-01 00:00:00,02,174.0
rural,2019-04-01 00:00:00,02,174.0
rural,2019-05-01 00:00:00,02,174.0
rural,2019-06-01 00:00:00,02,174.4
rural,2019-07-01 00:00:00,02,174.5
rural,2019-08-01 00:00:00,02,174.5
rural,2019-09-01 00:00:00,02,174.5
rural,2019-10-01 00:00:00,02,174.5
rural,2019-11-01 00:00:00,02,174.6
rural,2019-12-01 00:00:00,02,174.3
rural,2020-01-01 00:00:00,02,174.3
rural,2020-02-01 00:00:00,02,174.3
rural,2020-03-01 00:00:00,02,174.3
rural,2020-04-01 00:00:00,02,174.3
rural,2020-05-01 00:00:00,02,174.3
rural,2020-06-01 00:00:00,02,174.4
rural,2020-07-01 00:00:00,02,174.4
rural,2020-08-01 00:00:00,02,174.5
rural,2020-09-01 00:00:00,02,174.5
rural,2020-10-01 00:00:00,02,174.5
rural,2020-11-01 00:00:00,02,174.5
rural,2020-12-01 00:00:00,02,174.5
rural,2021-01-01 00:00:00,02,174.5
rural,2021-02-01 00:00:00,02,174.6
rural,2021-03-01 00:00:00,02,174.6
rural,2021-04-01 00:00:00,02,174.6
rural,2021-05-01 00:00:00,02,174.6
rural,2021-06-01 00:00:00,02,174.6
rural,2021-07-01 00:00:00,02,174.6
rural,2021-08-01 00:00:00,02,174.7
rural,2021-09-01 00:00:00,02,174.7
rural,2021-10-01 00:00:00,02,174.7
rural,2021-11-01 00:00:00,02,174.8
rural,2021-12-01 00:00:00,02,174.8
rural,2022-01-01 00:00:00,02,174.8
rural,2022-02-01 00:00:00,02,174.8
rural,2022-03-01 00:00:00,02,174.8
rural,2022-04-01 00:00:00,02,175.0
rural,2022-05-01 00:00:00,02,175.1
rural,2022-06-01 00:00:00,02,175.1
rural,2022-07-01 00:00:00,02,175.0
rural,2022-08-01 00:00:00,02,175.0
rural,2022-09-01 00:00:00,02,175.0
rural,2022-10-01 00:00:00,02,175.0
rural,2022-11-01 00:00:00,02,175.0
rural,2022-12-01 00:00:00,02,175.0
rural,2023-01-01 00:00:00,02,175.0
rural,2023-02-01 00:00:00,02,175.1
rural,2023-03-01 00:00:00,02,175.1
rural,2023-04-01 00:00:00,02,175.1
rural,2023-05-01 00:00:00,02,175.1
rural,2023-06-01 00:00:00,02,175.0
rural,2023-07-01 00:00:00,02,175.2
rural,2023-08-01 00:00:00,02,175.2
rural,2023-09-01 00:00:00,02,175.8
rural,2023-10-01 00:00:00,02,175.8
rural,2023-11-01 00:00:00,02,175.8
rural,2023-12-01 00:00:00,02,175.8
rural,2024-01-01 00:00:00,02,175.8
rural,2024-02-01 00:00:00,02,175.8
rural,2024-03-01 00:00:00,02,175.8
rural,2024-04-01 00:00:00,02,175.8
rural,2024-05-01 00:00:00,02,175.8
rural,2024-06-01 00:00:00,02,175.8
rural,2024-07-01 00:00:00,02,176.4
rural,2024-08-01 00:00:00,02,176.4
rural,2024-09-01 00:00:00,02,176.7
urban,2010-01-01 00:00:00,03,101.5
urban,2010-02-01 00:00:00,03,100.2
urban,2010-03-01 00:00:00,03,100.0
urban,2010-04-01 00:00:00,03,100.7
urban,2010-05-01 00:00:00,03,100.4
urban,2010-06-01 00:00:00,03,99.3
urban,2010-07-01 00:00:00,03,100.1
urban,2010-08-01 00:00:00,03,98.9
urban,2010-09-01 00:00:00,03,100.5
urban,2010-10-01 00:00:00,03,100.3
urban,2010-11-01 00:00:00,03,99.8
urban,2010-12-01 00:00:00,03,98.4
urban,2011-01-01 00:00:00,03,99.9
urban,2011-02-01 00:00:00,03,100.0
urban,2011-03-01 00:00:00,03,99.7
urban,2011-04-01 00:00:00,03,99.7
urban,2011-05-01 00:00:00,03,99.6
urban,2011-06-01 00:00:00,03,99.7
urban,2011-07-01 00:00:00,03,99.4
urban,2011-08-01 00:00:00,03,99.0
urban,2011-09-01 00:00:00,03,99.6
urban,2011-10-01 00:00:00,03,99.4
urban,2011-11-01 00:00:00,03,99.7
urban,2011-12-01 00:00:00,03,99.2
urban,2012-01-01 00:00:00,03,98.9
urban,2012-02-01 00:00:00,03,99.4
urban,2012-03-01 00:00:00,03,98.9
urban,2012-04-01 00:00:00,03,99.0
urban,2012-05-01 00:00:00,03,98.9
urban,2012-06-01 00:00:00,03,98.6
urban,2012-07-01 00:00:00,03,98.4
urban,2012-08-01 00:00:00,03,97.9
urban,2012-09-01 00:00:00,03,98.5
urban,2012-10-01 00:00:00,03,98.3
urban,2012-11-01 00:00:00,03,98.3
urban,2012-12-01 00:00:00,03,97.7
urban,2013-01-01 00:00:00,03,98.1
urban,2013-02-01 00:00:00,03,97.6
urban,2013-03-01 00:00:00,03,98.2
urban,2013-04-01 00:00:00,03,98.1
urban,2013-05-01 00:00:00,03,98.1
urban,2013-06-01 00:00:00,03,97.8
urban,2013-07-01 00:00:00,03,97.4
urban,2013-08-01 00:00:00,03,97.5
urban,2013-09-01 00:00:00,03,97.9
urban,2013-10-01 00:00:00,03,97.8
urban,2013-11-01 00:00:00,03,97.9
urban,2013-12-01 00:00:00,03,97.3
urban,2014-01-01 00:00:00,03,97.9
urban,2014-02-01 00:00:00,03,98.1
urban,2014-03-01 00:00:00,03,98.1
urban,2014-04-01 00:00:00,03,98.0
urban,2014-05-01 00:00:00,03,97.9
urban,2014-06-01 00:00:00,03,97.7
urban,2014-07-01 00:00:00,03,97.2
urban,2014-08-01 00:00:00,03,97.3
urban,2014-09-01 00:00:00,03,97.5
urban,2014-10-01 00:00:00,03,97.4
urban,2014-11-01 00:00:00,03,97.5
urban,2014-12-01 00:00:00,03,97.1
urban,1900-01-03 14:24:00,03,1.9
urban,1900-01-03 12:00:00,03,2.1
urban,1900-01-03 02:24:00,03,2.0
urban,1900-01-02 19:12:00,03,2.0
urban,1900-01-02 12:00:00,03,1.7
urban,1900-01-02 12:00:00,03,1.8
urban,1900-01-02 09:36:00,03,1.8
urban,1900-01-02 00:00:00,03,1.8
urban,1900-01-01 21:36:00,03,1.8
urban,,03,
urban,1900-01-01 19:12:00,03,1.8
urban,1900-01-01 19:12:00,03,1.5
urban,1900-01-01 21:36:00,03,1.5
urban,1900-01-01 21:36:00,03,1.7
urban,1900-01-01 21:36:00,03,1.7
urban,1900-01-01 21:36:00,03,1.7
urban,1900-01-01 21:36:00,03,1.7
urban,,03,
urban,,03,
urban,,03,
urban,2016-09-01 00:00:00,03,97.4
urban,2016-10-01 00:00:00,03,97.4
urban,2016-11-01 00:00:00,03,97.4
urban,2016-12-01 00:00:00,03,97.3
urban,2017-01-01 00:00:00,03,97.3
urban,2017-02-01 00:00:00,03,97.5
urban,2017-03-01 00:00:00,03,97.4
urban,2017-04-01 00:00:00,03,97.6
urban,2017-05-01 00:00:00,03,97.4
urban,2017-06-01 00:00:00,03,97.2
urban,2017-07-01 00:00:00,03,97.0
urban,2017-08-01 00:00:00,03,96.8
urban,2017-09-01 00:00:00,03,97.0
urban,2017-10-01 00:00:00,03,96.9
urban,2017-11-01 00:00:00,03,96.8
urban,2017-12-01 00:00:00,03,96.6
urban,2018-01-01 00:00:00,03,96.8
urban,2018-02-01 00:00:00,03,96.6
urban,2018-03-01 00:00:00,03,96.5
urban,2018-04-01 00:00:00,03,96.6
urban,2018-05-01 00:00:00,03,96.6
urban,2018-06-01 00:00:00,03,93.8
urban,2018-07-01 00:00:00,03,93.6
urban,2018-08-01 00:00:00,03,93.6
urban,2018-09-01 00:00:00,03,93.5
urban,2018-10-01 00:00:00,03,93.5
urban,2018-11-01 00:00:00,03,93.4
urban,2018-12-01 00:00:00,03,93.2
urban,2019-01-01 00:00:00,03,93.3
urban,2019-02-01 00:00:00,03,93.1
urban,2019-03-01 00:00:00,03,93.2
urban,2019-04-01 00:00:00,03,93.2
urban,2019-05-01 00:00:00,03,93.0
urban,2019-06-01 00:00:00,03,92.9
urban,2019-07-01 00:00:00,03,92.5
urban,2019-08-01 00:00:00,03,92.4
urban,2019-09-01 00:00:00,03,92.5
urban,2019-10-01 00:00:00,03,92.2
urban,2019-11-01 00:00:00,03,92.2
urban,2019-12-01 00:00:00,03,92.1
urban,2020-01-01 00:00:00,03,92.0
urban,2020-02-01 00:00:00,03,92.1
urban,2020-03-01 00:00:00,03,92.0
urban,2020-04-01 00:00:00,03,92.0
urban,2020-05-01 00:00:00,03,92.0
urban,2020-06-01 00:00:00,03,91.8
urban,2020-07-01 00:00:00,03,91.9
urban,2020-08-01 00:00:00,03,91.9
urban,2020-09-01 00:00:00,03,91.8
urban,2020-10-01 00:00:00,03,91.8
urban,2020-11-01 00:00:00,03,91.8
urban,2020-12-01 00:00:00,03,91.7
urban,2021-01-01 00:00:00,03,91.6
urban,2021-02-01 00:00:00,03,91.6
urban,2021-03-01 00:00:00,03,91.6
urban,2021-04-01 00:00:00,03,91.4
urban,2021-05-01 00:00:00,03,91.4
urban,2021-06-01 00:00:00,03,91.4
urban,2021-07-01 00:00:00,03,91.4
urban,2021-08-01 00:00:00,03,91.3
urban,2021-09-01 00:00:00,03,91.3
urban,2021-10-01 00:00:00,03,91.2
urban,2021-11-01 00:00:00,03,91.2
urban,2021-12-01 00:00:00,03,91.2
urban,2022-01-01 00:00:00,03,91.2
urban,2022-02-01 00:00:00,03,91.3
urban,2022-03-01 00:00:00,03,91.3
urban,2022-04-01 00:00:00,03,91.3
urban,2022-05-01 00:00:00,03,91.4
urban,2022-06-01 00:00:00,03,91.5
urban,2022-07-01 00:00:00,03,91.6
urban,2022-08-01 00:00:00,03,91.7
urban,2022-09-01 00:00:00,03,91.6
urban,2022-10-01 00:00:00,03,91.6
urban,2022-11-01 00:00:00,03,91.6
urban,2022-12-01 00:00:00,03,91.6
urban,2023-01-01 00:00:00,03,91.7
urban,2023-02-01 00:00:00,03,91.7
urban,2023-03-01 00:00:00,03,91.7
urban,2023-04-01 00:00:00,03,91.7
urban,2023-05-01 00:00:00,03,91.7
urban,2023-06-01 00:00:00,03,91.6
urban,2023-07-01 00:00:00,03,91.6
urban,2023-08-01 00:00:00,03,91.6
urban,2023-09-01 00:00:00,03,91.6
urban,2023-10-01 00:00:00,03,91.6
urban,2023-11-01 00:00:00,03,91.6
urban,2023-12-01 00:00:00,03,91.6
urban,2024-01-01 00:00:00,03,91.5
urban,2024-02-01 00:00:00,03,91.5
urban,2024-03-01 00:00:00,03,91.4
urban,2024-04-01 00:00:00,03,91.4
urban,2024-05-01 00:00:00,03,91.5
urban,2024-06-01 00:00:00,03,91.4
urban,2024-07-01 00:00:00,03,91.4
urban,2024-08-01 00:00:00,03,91.3
urban,2024-09-01 00:00:00,03,91.3
rural,2010-01-01 00:00:00,03,100.2
rural,2010-02-01 00:00:00,03,100.0
rural,2010-03-01 00:00:00,03,100.0
rural,2010-04-01 00:00:00,03,100.0
rural,2010-05-01 00:00:00,03,100.0
rural,2010-06-01 00:00:00,03,99.9
rural,2010-07-01 00:00:00,03,100.0
rural,2010-08-01 00:00:00,03,100.0
rural,2010-09-01 00:00:00,03,100.0
rural,2010-10-01 00:00:00,03,100.1
rural,2010-11-01 00:00:00,03,100.0
rural,2010-12-01 00:00:00,03,99.9
rural,2011-01-01 00:00:00,03,100.0
rural,2011-02-01 00:00:00,03,100.1
rural,2011-03-01 00:00:00,03,100.0
rural,2011-04-01 00:00:00,03,100.1
rural,2011-05-01 00:00:00,03,100.2
rural,2011-06-01 00:00:00,03,100.2
rural,2011-07-01 00:00:00,03,100.1
rural,2011-08-01 00:00:00,03,100.0
rural,2011-09-01 00:00:00,03,100.4
rural,2011-10-01 00:00:00,03,100.4
rural,2011-11-01 00:00:00,03,100.5
rural,2011-12-01 00:00:00,03,100.5
rural,2012-01-01 00:00:00,03,100.7
rural,2012-02-01 00:00:00,03,100.9
rural,2012-03-01 00:00:00,03,100.7
rural,2012-04-01 00:00:00,03,100.8
rural,2012-05-01 00:00:00,03,100.8
